pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmassj,pl_bmassprov,pl_radj,pl_ttvflag,pl_kepflag,pl_k2flag,ra,dec,st_dist,st_optmag,st_optband,st_teff,st_mass,st_rad,pl_density,pl_name,planet_type,discovery_mission,discoveries_by_mission,planets_in_system,pl_orbper_norm,pl_orbsmax_norm,pl_orbeccen_norm,pl_bmassj_norm,pl_radj_norm,pl_density_norm,st_dist_norm,st_optmag_norm,st_teff_norm,st_mass_norm,st_rad_norm,pl_discmethod_cod,pl_letter_cod,pl_bmassprov_cod,st_optband_cod
Kepler-604,b,Transit,1,25.85501786,0.122,0.1065,1.0150000000000001,Mass,0.231,0,1,0,292.316017,42.626255,981.0,14.718,Kepler-band,5890.0,1.02,1.03,,Kepler-604 b,,Kepler,2329,1,0.25738114930551964,0.47832796564680613,0.0,0.0,0.5217391304347827,0.001327673283515518,0.7401668382486526,0.5997351970828267,0.6157742998352553,0.5520833333333333,0.513888888888889,8,0,0,0
Kepler-605,b,Transit,2,3.38353807,0.122,0.1065,1.0150000000000001,Mass,0.128,0,1,0,287.295436,43.279873,570.0,14.14,Kepler-band,5462.0,0.91,0.88,,Kepler-605 b,,Kepler,2329,2,0.03289483694153835,0.47832796564680613,0.0,0.0,0.25831202046035806,0.009118540970363301,0.4290483255616787,0.549552873762806,0.4747528830313015,0.4375000000000001,0.4097222222222222,8,0,0,0
Kepler-605,c,Transit,2,2.35895152,0.122,0.1065,1.0150000000000001,Mass,0.077,0,1,0,287.295436,43.279873,570.0,14.14,Kepler-band,5462.0,0.91,0.88,,Kepler-605 c,,Kepler,2329,2,0.022659389233747055,0.47832796564680613,0.0,0.0,0.1278772378516624,0.04285612691837666,0.4290483255616787,0.549552873762806,0.4747528830313015,0.4375000000000001,0.4097222222222222,8,1,0,0
Kepler-606,b,Transit,1,24.31575992,0.122,0.1065,1.0150000000000001,Mass,0.295,0,1,0,292.427378,44.381268,1208.0,14.686,Kepler-band,6161.0,1.13,1.22,,Kepler-606 b,,Kepler,2329,1,0.2420042207740329,0.47832796564680613,0.0,0.0,0.6854219948849105,0.0004973313636718693,0.9120011506086114,0.5969569369682236,0.7050658978583197,0.6666666666666665,0.6458333333333334,8,0,0,0
Kepler-607,b,Transit,1,0.6381632,0.122,0.1065,1.0150000000000001,Mass,0.078,0,1,0,291.057206,44.632381,500.0,14.405,Kepler-band,5196.0,0.84,0.8,,Kepler-607 b,,Kepler,2329,1,0.005469002667050437,0.47832796564680613,0.0,0.0,0.13043478260869565,0.041218620340248785,0.3760597710894447,0.5725603403368639,0.3871087314662274,0.36458333333333337,0.35416666666666674,8,0,0,0
Kepler-608,b,Transit,1,6.41251504,0.122,0.1065,1.0150000000000001,Mass,0.325,0,1,0,293.882931,44.638096,926.0,14.684,Kepler-band,5820.0,1.0,1.01,,Kepler-608 b,,Kepler,2329,1,0.06315380860629338,0.47832796564680613,0.0,0.0,0.762148337595908,0.0003039578782503828,0.6985329740204688,0.5967832957110607,0.5927100494233937,0.53125,0.5,8,0,0,0
Kepler-609,b,Transit,1,6.52121067,0.122,0.1065,1.0150000000000001,Mass,0.299,0,1,0,292.220313,44.700031,1143.0,14.856,Kepler-band,5971.0,1.09,1.14,,Kepler-609 b,,Kepler,2329,1,0.0642396597107515,0.47832796564680613,0.0,0.0,0.6956521739130435,0.0004669624366484838,0.8627974928843942,0.6117164438270531,0.6424629324546951,0.625,0.5902777777777777,8,0,0,0
Kepler-61,b,Transit,1,59.87756,0.122,0.1065,1.0150000000000001,Mass,0.192,0,1,0,295.304508,42.47529,511.5,14.995,Kepler-band,4021.125,0.64,0.62,,Kepler-61 b,,Kepler,2329,1,0.5972606362654995,0.47832796564680613,0.0,0.0,0.421994884910486,0.0025120890382191894,0.3847650336098831,0.6237845111998609,0.0,0.1562500000000001,0.22916666666666669,8,0,0,0
Kepler-610,b,Transit,2,6.99692655,0.122,0.1065,1.0150000000000001,Mass,0.374,0,1,0,293.171343,45.065605,1113.0,14.807,Kepler-band,5943.0,1.1,1.13,,Kepler-610 b,,Kepler,2329,2,0.0689919815263228,0.47832796564680613,0.0,0.0,0.8874680306905371,0.00010677647466445867,0.8400881123962939,0.607462233026567,0.6332372322899507,0.6354166666666667,0.5833333333333333,8,0,0,0
Kepler-610,c,Transit,2,100.19248779,0.122,0.1065,1.0150000000000001,Mass,0.294,0,1,0,293.171343,45.065605,1113.0,14.807,Kepler-band,5943.0,1.1,1.13,,Kepler-610 c,,Kepler,2329,2,1.0,0.47832796564680613,0.0,0.0,0.6828644501278772,0.0005051835859087287,0.8400881123962939,0.607462233026567,0.6332372322899507,0.6354166666666667,0.5833333333333333,8,1,0,0
Kepler-611,b,Transit,1,2.4370333,0.122,0.1065,1.0150000000000001,Mass,0.147,0,1,0,286.004962,45.480392,906.0,14.573,Kepler-band,5761.0,1.01,1.01,,Kepler-611 b,,Kepler,2329,1,0.023439413113741637,0.47832796564680613,0.0,0.0,0.3069053708439897,0.005928493219739201,0.6833933870284019,0.587146205938531,0.5732701812191103,0.5416666666666667,0.5,8,0,0,0
Kepler-612,b,Transit,1,3.72215641,0.122,0.1065,1.0150000000000001,Mass,0.253,0,1,0,291.354639,45.747898,932.0,14.911,Kepler-band,5693.0,0.98,0.96,,Kepler-612 b,,Kepler,2329,1,0.03627757733762211,0.47832796564680613,0.0,0.0,0.5780051150895141,0.0009461820927697226,0.7030748501180888,0.6164915783990276,0.5508649093904447,0.5104166666666667,0.4652777777777778,8,0,0,0
Kepler-613,b,Transit,1,15.77979614,0.122,0.1065,1.0150000000000001,Mass,0.204,0,1,0,282.786824,46.244992,864.0,14.608,Kepler-band,5723.0,0.98,0.96,,Kepler-613 b,,Kepler,2329,1,0.15673137495559958,0.47832796564680613,0.0,0.0,0.45268542199488493,0.002049516381052983,0.6516002543450615,0.5901849279388783,0.5607495881383855,0.5104166666666667,0.4652777777777778,8,0,0,0
Kepler-614,b,Transit,1,14.03491514,0.122,0.1065,1.0150000000000001,Mass,0.213,0,1,0,298.384823,46.276043,571.0,14.574,Kepler-band,5268.0,0.85,0.81,,Kepler-614 b,,Kepler,2329,1,0.13930030655848022,0.47832796564680613,0.0,0.0,0.4757033248081842,0.0017677933514371386,0.42980530491128205,0.5872330265671123,0.4108319604612849,0.375,0.36111111111111116,8,0,0,0
Kepler-615,b,Transit,1,10.35584657,0.122,0.1065,1.0150000000000001,Mass,0.155,0,1,0,282.450603,46.321404,330.0,14.337,Kepler-band,4655.0,0.73,0.69,,Kepler-615 b,,Kepler,2329,1,0.10254702889578445,0.47832796564680613,0.0,0.0,0.3273657289002557,0.005017473113088736,0.24737328165687641,0.566656537593332,0.20885502471169692,0.2500000000000001,0.2777777777777778,8,0,0,0
Kepler-616,b,Transit,2,9.99761851,0.122,0.1065,1.0150000000000001,Mass,0.217,0,1,0,294.989131,46.838329,1019.0,14.957,Kepler-band,5753.0,0.98,0.97,,Kepler-616 b,,Kepler,2329,2,0.09896839068743248,0.47832796564680613,0.0,0.0,0.48593350383631717,0.0016571918475111708,0.7689320535335796,0.6204853273137697,0.5706342668863262,0.5104166666666667,0.4722222222222222,8,0,0,0
Kepler-616,c,Transit,2,90.4113556,0.122,0.1065,1.0150000000000001,Mass,0.304,0,1,0,294.989131,46.838329,1019.0,14.957,Kepler-band,5753.0,0.98,0.97,,Kepler-616 c,,Kepler,2329,2,0.9022881307062453,0.47832796564680613,0.0,0.0,0.7084398976982097,0.00043121459042757117,0.7689320535335796,0.6204853273137697,0.5706342668863262,0.5104166666666667,0.4722222222222222,8,1,0,0
Kepler-617,b,Transit,1,1.68269615,0.122,0.1065,1.0150000000000001,Mass,0.118,0,1,0,283.74071,47.516293,150.0,14.818,Kepler-band,4021.125,0.51,0.48,,Kepler-617 b,,Kepler,2329,1,0.015903711563814676,0.47832796564680613,0.0,0.0,0.23273657289002556,0.011713335955567892,0.1111169987282747,0.608417259940962,0.0,0.02083333333333348,0.13194444444444448,8,0,0,0
Kepler-618,b,Transit,1,3.59576964,0.122,0.1065,1.0150000000000001,Mass,0.232,0,1,0,286.249817,48.06094,1115.0,14.827,Kepler-band,5860.0,1.05,1.08,,Kepler-618 b,,Kepler,2329,1,0.03501499471315603,0.47832796564680613,0.0,0.0,0.5242966751918159,0.0013071081100077646,0.8416020710955006,0.609198645598194,0.6058896210873146,0.5833333333333333,0.5486111111111112,8,0,0,0
Kepler-619,b,Transit,2,5.4042722,0.122,0.1065,1.0150000000000001,Mass,0.282,0,1,0,290.849058,48.416016,1111.0,14.697,Kepler-band,5980.0,1.09,1.11,,Kepler-619 b,,Kepler,2329,2,0.05308163181891024,0.47832796564680613,0.0,0.0,0.6521739130434783,0.0006083573651805117,0.8385741536970872,0.5979119638826184,0.6454283360790773,0.625,0.5694444444444445,8,0,0,0
Kepler-619,c,Transit,2,1.20846503,0.122,0.1065,1.0150000000000001,Mass,0.151,0,1,0,290.849058,48.416016,1111.0,14.697,Kepler-band,5980.0,1.09,1.11,,Kepler-619 c,,Kepler,2329,2,0.01116622225149909,0.47832796564680613,0.0,0.0,0.3171355498721228,0.0054488642904126075,0.8385741536970872,0.5979119638826184,0.6454283360790773,0.625,0.5694444444444445,8,1,0,0
Kepler-62,b,Transit,5,5.714932,0.0553,0.1065,1.0150000000000001,Mass,0.117,0,1,0,283.212747,45.349865,368.0,13.725,Kepler-band,4925.0,0.69,0.64,18.731116692983882,Kepler-62 b,Rocoso/Compacto,Kepler,2329,5,0.056185071091866635,0.12030327428878149,0.0,0.0,0.23017902813299237,0.012023223666333403,0.2761384969418034,0.5135223129015453,0.2978171334431632,0.20833333333333337,0.24305555555555558,8,0,0,0
Kepler-62,c,Transit,5,12.4417,0.0929,0.1065,1.0150000000000001,Mass,0.048,0,1,0,283.212747,45.349865,368.0,13.725,Kepler-band,4925.0,0.69,0.64,117.54918981481481,Kepler-62 c,Rocoso/Compacto,Kepler,2329,5,0.1233843546530688,0.32212828770799773,0.0,0.0,0.05370843989769822,0.17775691923825246,0.2761384969418034,0.5135223129015453,0.2978171334431632,0.20833333333333337,0.24305555555555558,8,1,0,0
Kepler-62,d,Transit,5,18.16406,0.12,0.1065,1.0150000000000001,Mass,0.174,0,1,0,283.212747,45.349865,368.0,13.725,Kepler-band,4925.0,0.69,0.64,8.352277818020573,Kepler-62 d,Rocoso/Compacto,Kepler,2329,5,0.1805497708349976,0.46759259259259245,0.0,0.0,0.3759590792838875,0.0034677478358986534,0.2761384969418034,0.5135223129015453,0.2978171334431632,0.20833333333333337,0.24305555555555558,8,2,0,0
Kepler-62,e,Transit,5,100.19248779,0.21918750000000004,0.1065,1.0150000000000001,Mass,0.144,0,1,0,283.212747,45.349865,368.0,13.725,Kepler-band,4925.0,0.69,0.64,37.84347136488341,Kepler-62 e,Rocoso/Compacto,Kepler,2329,5,1.0,1.0,0.0,0.0,0.29923273657288996,0.006323998924992402,0.2761384969418034,0.5135223129015453,0.2978171334431632,0.20833333333333337,0.24305555555555558,8,3,0,0
Kepler-62,f,Transit,5,100.19248779,0.21918750000000004,0.1065,1.0150000000000001,Mass,0.126,0,1,0,283.212747,45.349865,368.0,13.725,Kepler-band,4925.0,0.69,0.64,54.989661943554616,Kepler-62 f,Rocoso/Compacto,Kepler,2329,5,1.0,1.0,0.0,0.0,0.2531969309462916,0.00957272773559354,0.2761384969418034,0.5135223129015453,0.2978171334431632,0.20833333333333337,0.24305555555555558,8,4,0,0
Kepler-620,b,Transit,1,12.91375431,0.122,0.1065,1.0150000000000001,Mass,0.296,0,1,0,291.159391,51.334866,1241.0,14.647,Kepler-band,6155.0,1.15,1.22,,Kepler-620 b,,Kepler,2329,1,0.1281000979987554,0.47832796564680613,0.0,0.0,0.6879795396419437,0.0004895848942639983,0.9369814691455218,0.5935709324535509,0.7030889621087313,0.6874999999999998,0.6458333333333334,8,0,0,0
Kepler-621,b,Transit,1,2.62811375,0.122,0.1065,1.0150000000000001,Mass,0.205,0,1,0,290.927286,39.914145,389.0,14.915,Kepler-band,4521.0,0.72,0.68,,Kepler-621 b,,Kepler,2329,1,0.025348274745739665,0.47832796564680613,0.0,0.0,0.4552429667519182,0.002015743741029915,0.2920350632834737,0.6168388609133529,0.16470345963756183,0.23958333333333337,0.2708333333333334,8,0,0,0
Kepler-622,b,Transit,1,14.28226676,0.122,0.1065,1.0150000000000001,Mass,0.19,0,1,0,284.478472,40.93311,259.0,14.672,Kepler-band,4201.0,0.64,0.61,,Kepler-622 b,,Kepler,2329,1,0.14177130773641627,0.47832796564680613,0.0,0.0,0.4168797953964195,0.002600858955609213,0.19362774783503908,0.5957414481680846,0.05926688632619448,0.1562500000000001,0.22222222222222227,8,0,0,0
Kepler-623,b,Transit,1,9.07097734,0.122,0.1065,1.0150000000000001,Mass,0.269,0,1,0,296.986721,47.47739,811.0,14.959,Kepler-band,5443.0,0.9,0.86,,Kepler-623 b,,Kepler,2329,1,0.08971140089050264,0.47832796564680613,0.0,0.0,0.6189258312020461,0.0007418915858530124,0.6114803488160844,0.6206589685709324,0.46849258649093906,0.42708333333333337,0.39583333333333337,8,0,0,0
Kepler-624,b,Transit,1,14.58649607,0.122,0.1065,1.0150000000000001,Mass,0.206,0,1,0,295.193389,39.539677,731.0,13.49,Kepler-band,6117.0,1.1,1.18,,Kepler-624 b,,Kepler,2329,1,0.14481050749331573,0.47832796564680613,0.0,0.0,0.4578005115089514,0.001982623699592516,0.550922000847817,0.4931194651849279,0.6905683690280064,0.6354166666666667,0.6180555555555556,8,0,0,0
Kepler-625,b,Transit,2,7.75192492,0.122,0.1065,1.0150000000000001,Mass,0.178,0,1,0,292.150459,39.637581,502.0,13.307,Kepler-band,5789.0,1.04,0.96,,Kepler-625 b,,Kepler,2329,2,0.07653428855309634,0.47832796564680613,0.0,0.0,0.38618925831202044,0.003221412976082975,0.3775737297886514,0.4772312901545407,0.582495881383855,0.5729166666666667,0.4652777777777778,8,0,0,0
Kepler-625,c,Transit,2,4.1653651,0.122,0.1065,1.0150000000000001,Mass,0.094,0,1,0,292.150459,39.637581,502.0,13.307,Kepler-band,5789.0,1.04,0.96,,Kepler-625 c,,Kepler,2329,2,0.040705157779834314,0.47832796564680613,0.0,0.0,0.17135549872122763,0.023434597123331475,0.3775737297886514,0.4772312901545407,0.582495881383855,0.5729166666666667,0.4652777777777778,8,1,0,0
Kepler-626,b,Transit,1,14.48585199,0.122,0.1065,1.0150000000000001,Mass,0.204,0,1,0,288.698651,39.708288,690.0,13.946,Kepler-band,5813.0,1.01,1.05,,Kepler-626 b,,Kepler,2329,1,0.14380509002229896,0.47832796564680613,0.0,0.0,0.45268542199488493,0.002049516381052983,0.5198858475140798,0.5327096718180239,0.5904036243822075,0.5416666666666667,0.5277777777777778,8,0,0,0
Kepler-627,b,Transit,1,40.6994443,0.122,0.1065,1.0150000000000001,Mass,0.333,0,1,0,292.104279,39.767914,1143.0,13.949,Kepler-band,6424.0,1.3,1.49,,Kepler-627 b,,Kepler,2329,1,0.40567447853063443,0.47832796564680613,0.0,0.0,0.7826086956521741,0.00026360727758109256,0.8627974928843942,0.5329701337037679,0.7917215815485996,0.84375,0.8333333333333333,8,0,0,0
Kepler-628,b,Transit,1,15.4580567,0.122,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,1,0,290.449257,39.854802,579.0,13.398,Kepler-band,5721.0,1.0,1.28,,Kepler-628 b,,Kepler,2329,1,0.15351725193821852,0.47832796564680613,0.0,0.0,1.0000000000000002,0.0,0.4358611397081088,0.4851319673554436,0.5600906095551894,0.53125,0.6875,8,0,0,0
Kepler-629,b,Transit,1,7.2385854,0.122,0.1065,1.0150000000000001,Mass,0.123,0,1,0,289.417832,39.945013,383.0,13.359,Kepler-band,5444.0,0.93,0.84,,Kepler-629 b,,Kepler,2329,1,0.0714061128872117,0.47832796564680613,0.0,0.0,0.24552429667519185,0.010310604114196684,0.2874931871858536,0.48174596284077087,0.468822075782537,0.45833333333333337,0.3819444444444444,8,0,0,0
Kepler-63,b,Transit,1,9.4341505,0.08,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,1,0,289.226179,49.548203,200.0,12.02,V (Johnson),5576.0,0.98,0.9,2.335082843704658,Kepler-63 b,Rocoso/Compacto,Kepler,2329,1,0.09333943981806157,0.2528851315083198,0.0,0.0,1.0000000000000002,0.0,0.14896596620844185,0.36549314117034204,0.512314662273476,0.5104166666666667,0.42361111111111116,8,0,0,1
Kepler-630,b,Transit,1,100.19248779,0.122,0.1065,1.0150000000000001,Mass,0.284,0,1,0,293.427043,39.942437,657.0,13.871,Kepler-band,5829.0,1.02,1.04,,Kepler-630 b,,Kepler,2329,1,1.0,0.47832796564680613,0.0,0.0,0.6572890025575447,0.0005899398118755639,0.49490552897716955,0.5261981246744226,0.5956754530477759,0.5520833333333333,0.5208333333333334,8,0,0,0
Kepler-631,b,Transit,1,17.97979059,0.122,0.1065,1.0150000000000001,Mass,0.259,0,1,0,296.885757,40.228233,843.0,13.5,Kepler-band,6185.0,1.24,1.33,,Kepler-631 b,,Kepler,2329,1,0.17870895034969986,0.47832796564680613,0.0,0.0,0.5933503836317137,0.0008636315731068274,0.6357036880033913,0.4939876714707413,0.7129736408566723,0.78125,0.7222222222222223,8,0,0,0
Kepler-632,b,Transit,1,30.99660733,0.122,0.1065,1.0150000000000001,Mass,0.197,0,1,0,297.252613,40.288605,349.0,13.332,Kepler-band,5322.0,0.91,0.84,,Kepler-632 b,,Kepler,2329,1,0.30874476534665873,0.47832796564680613,0.0,0.0,0.4347826086956522,0.0023056174142936535,0.2617558892993399,0.47940180586907444,0.42862438220757815,0.4375000000000001,0.3819444444444444,8,0,0,0
Kepler-633,b,Transit,1,8.50340718,0.122,0.1065,1.0150000000000001,Mass,0.145,0,1,0,295.217437,40.592251,634.0,13.716,Kepler-band,5899.0,1.02,1.15,,Kepler-633 b,,Kepler,2329,1,0.08404147023097686,0.47832796564680613,0.0,0.0,0.30179028132992325,0.006188518811809688,0.47749500393629263,0.5127409272443132,0.6187397034596376,0.5520833333333333,0.5972222222222222,8,0,0,0
Kepler-634,b,Transit,1,5.16950177,0.122,0.1065,1.0150000000000001,Mass,0.169,0,1,0,291.195065,40.702706,757.0,13.55,Kepler-band,6075.0,1.03,1.24,,Kepler-634 b,,Kepler,2329,1,0.050736314617937144,0.47832796564680613,0.0,0.0,0.36317135549872126,0.0038093737145220314,0.5706034639375038,0.498328702899809,0.6767298187808894,0.5625,0.6597222222222222,8,0,0,0
Kepler-635,b,Transit,1,23.44971004,0.122,0.1065,1.0150000000000001,Mass,0.236,0,1,0,289.773247,40.800724,826.0,13.31,Kepler-band,6174.0,1.33,1.51,,Kepler-635 b,,Kepler,2329,1,0.2333525277969204,0.47832796564680613,0.0,0.0,0.5345268542199488,0.0012282889278873153,0.6228350390601345,0.4774917520402847,0.7093492586490939,0.875,0.8472222222222223,8,0,0,0
Kepler-636,b,Transit,1,16.08066115,0.122,0.1065,1.0150000000000001,Mass,0.397,0,1,0,293.591889,41.095161,341.0,13.653,Kepler-band,5203.0,0.85,0.8,,Kepler-636 b,,Kepler,2329,1,0.15973696592003214,0.47832796564680613,0.0,0.0,0.9462915601023019,4.508165643155661e-05,0.2557000545025132,0.507271227643688,0.38941515650741354,0.375,0.35416666666666674,8,0,0,0
Kepler-637,b,Transit,1,23.20584623,0.122,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,1,0,292.417233,41.416882,1324.25,13.413,Kepler-band,6096.0,1.4500000000000002,1.73,,Kepler-637 b,,Kepler,2329,1,0.23091636925562609,0.47832796564680613,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,0.48643427678416395,0.683649093904448,1.0,1.0,8,0,0,0
Kepler-638,b,Transit,1,6.07972888,0.122,0.1065,1.0150000000000001,Mass,0.163,0,1,0,284.919429,41.617195,426.0,13.532,Kepler-band,5382.0,0.88,0.93,,Kepler-638 b,,Kepler,2329,1,0.059829330709763644,0.47832796564680613,0.0,0.0,0.34782608695652173,0.004276593670823151,0.3200432992187973,0.49676593158534466,0.44839373970345964,0.40625,0.44444444444444453,8,0,0,0
Kepler-639,b,Transit,1,10.21420496,0.122,0.1065,1.0150000000000001,Mass,0.212,0,1,0,292.186888,41.727039,680.0,13.336,Kepler-band,5896.0,1.14,1.29,,Kepler-639 b,,Kepler,2329,1,0.10113205297949668,0.47832796564680613,0.0,0.0,0.47314578005115093,0.001796760242326184,0.5123160540180465,0.4797490883833998,0.6177512355848436,0.6770833333333333,0.6944444444444445,8,0,0,0
Kepler-640,b,Transit,1,22.24813967,0.122,0.1065,1.0150000000000001,Mass,0.228,0,1,0,296.032191,42.13168,538.0,13.721,Kepler-band,5653.0,1.01,0.94,,Kepler-640 b,,Kepler,2329,1,0.22134904142540163,0.47832796564680613,0.0,0.0,0.5140664961636829,0.0013915557894863418,0.40482498637437175,0.5131750303872199,0.5376853377265238,0.5416666666666667,0.45138888888888884,8,0,0,0
Kepler-641,b,Transit,1,9.48961571,0.122,0.1065,1.0150000000000001,Mass,0.165,0,1,0,291.823482,42.516216,673.0,13.774,Kepler-band,5713.0,1.02,1.13,,Kepler-641 b,,Kepler,2329,1,0.09389352795884058,0.47832796564680613,0.0,0.0,0.3529411764705883,0.004113274173484664,0.5070171985708231,0.5177765237020314,0.5574546952224053,0.5520833333333333,0.5833333333333333,8,0,0,0
Kepler-642,b,Transit,1,4.41745855,0.122,0.1065,1.0150000000000001,Mass,0.259,0,1,0,293.834559,42.624962,1022.0,13.343,Kepler-band,6570.0,1.4,1.66,,Kepler-642 b,,Kepler,2329,1,0.0432235290437863,0.47832796564680613,0.0,0.0,0.5933503836317137,0.0008636315731068274,0.7712029915823897,0.4803568327834692,0.839827018121911,0.9479166666666665,0.9513888888888888,8,0,0,0
Kepler-643,b,Transit,1,16.33889626,0.122,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,1,0,290.327325,42.898281,1029.0,13.781,Kepler-band,4908.0,1.0,1.73,,Kepler-643 b,,Kepler,2329,1,0.16231669133680704,0.47832796564680613,0.0,0.0,1.0000000000000002,0.0,0.7765018470296131,0.518384268102101,0.2922158154859966,0.53125,1.0,8,0,0,0
Kepler-644,b,Transit,1,3.1739171,0.122,0.1065,1.0150000000000001,Mass,0.281,0,1,0,295.475743,43.493137,1324.25,13.949,Kepler-band,6747.0,1.4500000000000002,1.73,,Kepler-644 b,,Kepler,2329,1,0.030800758625859223,0.47832796564680613,0.0,0.0,0.6496163682864451,0.0006177637031036953,1.0000000000000002,0.5329701337037679,0.898146622734761,1.0,1.0,8,0,0,0
Kepler-645,b,Transit,1,3.27582262,0.122,0.1065,1.0150000000000001,Mass,0.187,0,1,0,290.322766,44.035809,901.0,13.992,Kepler-band,6170.0,1.13,1.21,,Kepler-645 b,,Kepler,2329,1,0.03181877767080499,0.47832796564680613,0.0,0.0,0.40920716112531974,0.00274123632978504,0.6796084902803852,0.536703420732766,0.7080313014827018,0.6666666666666665,0.6388888888888888,8,0,0,0
Kepler-646,b,Transit,1,15.87364565,0.122,0.1065,1.0150000000000001,Mass,0.178,0,1,0,290.471339,44.387085,513.0,13.766,Kepler-band,5634.0,0.93,0.91,,Kepler-646 b,,Kepler,2329,1,0.15766891581245238,0.47832796564680613,0.0,0.0,0.38618925831202044,0.003221412976082975,0.38590050263428816,0.5170819586733807,0.5314250411861614,0.45833333333333337,0.4305555555555556,8,0,0,0
Kepler-647,b,Transit,1,16.2254649,0.122,0.1065,1.0150000000000001,Mass,0.104,0,1,0,284.788295,44.591675,789.0,13.965,Kepler-band,6020.0,1.03,1.07,,Kepler-647 b,,Kepler,2329,1,0.16118353108430944,0.47832796564680613,0.0,0.0,0.19693094629156008,0.017233257447780478,0.5948268031248108,0.5343592637610696,0.6586079077429983,0.5625,0.5416666666666667,8,0,0,0
Kepler-648,b,Transit,1,17.4211749,0.122,0.1065,1.0150000000000001,Mass,0.287,0,1,0,283.899655,45.016888,665.0,13.939,Kepler-band,5741.0,1.05,0.98,,Kepler-648 b,,Kepler,2329,1,0.17312847334290452,0.47832796564680613,0.0,0.0,0.6649616368286445,0.0005632671492390057,0.5009613637739962,0.5321019274179545,0.56668039538715,0.5833333333333333,0.47916666666666663,8,0,0,0
Kepler-649,b,Transit,1,29.90722674,0.122,0.1065,1.0150000000000001,Mass,0.202,0,1,0,285.655936,45.079556,525.0,13.437,Kepler-band,5871.0,0.97,0.94,,Kepler-649 b,,Kepler,2329,1,0.29786203605177597,0.47832796564680613,0.0,0.0,0.44757033248081846,0.00211908455117989,0.39498425482952826,0.48851797187011614,0.6095140032948929,0.5,0.45138888888888884,8,0,0,0
Kepler-65,b,Transit,3,2.15491,0.035,0.1065,1.0150000000000001,Mass,0.127,0,1,0,288.6887,41.151173,511.5,11.018,Kepler-band,6211.0,1.25,1.41,,Kepler-65 b,,Kepler,2329,3,0.020621048687330307,0.011339237788513146,0.0,0.0,0.25575447570332477,0.009342058264004853,0.3847650336098831,0.2784988713318285,0.7215403624382206,0.7916666666666665,0.7777777777777778,8,0,0,0
Kepler-65,c,Transit,3,5.859944,0.068,0.1065,1.0150000000000001,Mass,0.23,1,1,0,288.6887,41.151173,511.5,11.018,Kepler-band,6211.0,1.25,1.41,,Kepler-65 c,,Kepler,2329,3,0.05763371663869938,0.1884728931830381,0.0,0.0,0.5191815856777494,0.0013485976683689808,0.3847650336098831,0.2784988713318285,0.7215403624382206,0.7916666666666665,0.7777777777777778,8,1,0,0
Kepler-65,d,Transit,3,8.13123,0.084,0.1065,1.0150000000000001,Mass,0.136,1,1,0,288.6887,41.151173,511.5,11.018,Kepler-band,6211.0,1.25,1.41,,Kepler-65 d,,Kepler,2329,3,0.08032348265450201,0.2743558776167472,0.0,0.0,0.27877237851662406,0.007557358252427352,0.3847650336098831,0.2784988713318285,0.7215403624382206,0.7916666666666665,0.7777777777777778,8,2,0,0
Kepler-650,b,Transit,1,3.03214559,0.122,0.1065,1.0150000000000001,Mass,0.264,0,1,0,289.000875,45.15427,805.0,13.684,Kepler-band,5849.0,1.08,1.35,,Kepler-650 b,,Kepler,2329,1,0.029384485030368813,0.47832796564680613,0.0,0.0,0.6061381074168799,0.0008004565869791951,0.6069384727184642,0.5099626671297098,0.6022652388797365,0.6145833333333335,0.7361111111111112,8,0,0,0
Kepler-651,b,Transit,1,21.38521506,0.122,0.1065,1.0150000000000001,Mass,0.211,0,1,0,287.33279,46.2035,537.0,13.94,Kepler-band,5522.0,0.92,0.87,,Kepler-651 b,,Kepler,2329,1,0.21272856937116552,0.47832796564680613,0.0,0.0,0.47058823529411764,0.00182627887319024,0.4040680070247684,0.5321887480465358,0.49452224052718274,0.44791666666666674,0.4027777777777778,8,0,0,0
Kepler-652,b,Transit,1,4.18200253,0.122,0.1065,1.0150000000000001,Mass,0.222,0,1,0,288.00811,46.473557,423.0,13.393,Kepler-band,5490.0,0.97,0.88,,Kepler-652 b,,Kepler,2329,1,0.04087136291375594,0.47832796564680613,0.0,0.0,0.4987212276214834,0.0015299150282097242,0.3177723611699873,0.4846978642125369,0.48397858319604614,0.5,0.4097222222222222,8,0,0,0
Kepler-653,b,Transit,2,14.70748976,0.122,0.1065,1.0150000000000001,Mass,0.174,0,1,0,282.21293,46.717819,593.0,13.387,Kepler-band,5665.0,1.02,1.19,,Kepler-653 b,,Kepler,2329,2,0.14601921415354632,0.47832796564680613,0.0,0.0,0.3759590792838875,0.0034677478358986534,0.4464588506025556,0.48417694044104886,0.5416392092257001,0.5520833333333333,0.625,8,0,0,0
